iteration,kDOC,kA,lA,pA,hA,mA,decay,cA,v,rec,SSE
result.198,0.445811593,0.000519808,0.10149899,1.101067699,77.97220552,4.851901681,0.001639281,0.015592921,0.02719899,0.326671748,67044538.77
result.199,0.121861419,0.001654474,0.228408079,0.483914407,41.80832474,4.432319005,0.002778264,0.01801492,0.047514573,0.239058912,68520279.38
result.200,0.309188015,0.002243721,0.171868071,1.583417908,22.2883884,5.462533931,0.00075784,0.007466253,0.044676477,0.838168149,42729280.04
result.201,0.392770583,0.004584962,0.124787443,0.775611093,76.81464588,9.664808266,0.009291669,0.021041829,0.040779227,0.238775523,70017483.08
result.202,0.609080601,0.00417839,0.183006155,1.441369149,92.14689622,0.642045571,0.009326106,0.009112279,0.035177707,0.936539298,59666413.37
result.203,0.082615852,0.001226675,0.239607259,0.584897827,65.83797753,9.196097513,0.006328059,0.013870325,0.043958544,0.2300921,67186313.33
result.204,0.684970782,0.000843788,0.282808656,1.950592972,89.8303899,3.625531487,0.001928113,0.015951001,0.046204632,0.276722451,68767824.49
result.205,0.402120748,0.003360552,0.294006366,0.561655704,89.38647499,0.423395199,0.003787069,0.016452627,0.034077653,0.782236541,74390178.83
result.206,0.387080453,0.001216396,0.258589076,1.721554151,21.79286145,9.742915511,0.002799513,0.01124817,0.039986199,0.31622875,65362238.47
result.207,0.785774066,0.004230697,0.224894234,1.66696631,51.18649699,5.969160803,0.008811264,0.007937786,0.01348639,0.288803454,62702416.17
result.208,0.747803269,0.001051643,0.039493588,0.483913184,48.75956124,9.749011092,0.005613668,0.020952444,0.030678505,0.876543481,62064664.01
result.209,0.139964358,0.004791035,0.241221462,1.975645835,37.07740627,2.324926189,0.003636348,0.011112823,0.027313595,0.468994204,61517361.57
result.210,0.201638635,0.004628432,0.110107853,1.254054426,42.83248147,8.862491716,0.001175978,0.020829773,0.025591021,0.356840505,68275419.12
result.211,0.432674601,0.000820874,0.236146054,0.252894871,80.22258202,2.122768579,0.002951338,0.022714298,0.037510983,0.330095662,74465267.25
result.212,0.470429663,0.002288818,0.064312091,1.150055876,43.84657789,6.161386455,0.007962943,0.018173481,0.030724206,0.975337132,49634559.21
result.213,0.719206003,0.001090005,0.046327729,1.531223253,21.1264164,1.593729224,0.008373981,0.019056511,0.048133973,0.2081664,68561339.13
result.214,0.076468595,0.001398951,0.035279503,0.101439206,96.66959435,3.337424218,0.008020086,0.008160321,0.004028614,0.509404561,70276072.6
result.215,0.112436321,0.003738815,0.012163286,1.477458594,90.1864936,1.349480048,0.009285481,0.008426348,0.037552829,0.600166359,59852793.01
result.216,0.079614201,0.003950009,0.177806689,0.583660632,66.54731508,0.397060327,0.003630134,0.017400054,0.002340664,0.954161537,64348899.89
result.217,0.123400747,0.003369915,0.027637319,1.777276827,44.93199755,3.753896353,0.00249924,0.019065115,0.001044339,0.616301508,65108570.52
result.218,0.753143673,0.00049242,0.271223096,0.529947419,78.39383958,3.615490484,0.001121392,0.022123556,0.033916173,0.790576713,74457798.13
result.219,0.794739479,0.001997072,0.179318167,1.856715717,38.41532668,8.282051234,0.000674425,0.00987745,0.04112709,0.987423791,48390819.82
result.220,0.454606647,0.003055815,0.078930072,0.551398214,36.46731988,0.31241933,0.009083862,0.009225932,0.041728268,0.236673888,63817313.58
result.221,0.352415354,0.004339116,0.016894767,0.917124366,54.50680964,3.154222839,0.004368645,0.015863831,0.044241597,0.314094627,67564245.3
result.222,0.447583771,0.004778285,0.14019466,1.238058539,75.54756414,0.736489916,0.008348314,0.019255131,0.003344775,0.649133714,63266676.94
result.223,0.304957219,0.00214639,0.142118283,1.404013671,89.11021374,2.273200356,0.004225137,0.006538755,0.014698808,0.741339643,48023304.44
result.224,0.6238177,0.002666897,0.229948452,1.095805409,96.46182625,3.801141622,0.005234539,0.006719498,0.013424682,0.473147407,67242422.08
result.225,0.500054021,0.002614115,0.273295111,1.005389408,20.93517257,0.570529808,0.006560998,0.007330128,0.044774668,0.912108371,54061751.63
result.226,0.75848527,0.002281983,0.103308484,0.254860891,24.69203927,6.183489501,0.00785521,0.011281465,0.021960439,0.725430961,72187161.79
result.227,0.186048357,0.003133295,0.040902312,0.371202299,81.02598453,4.19177192,0.007387918,0.019696168,0.030181188,0.762251976,67903580.41
result.228,0.432736962,0.002507059,0.172295767,0.124261497,73.73438342,6.076639899,0.009181594,0.012080721,0.022781853,0.553801767,74465267.25
result.229,0.631586847,0.000688473,0.092682167,0.196951082,56.22227542,4.425832517,0.008320829,0.009131108,0.003605191,0.933222178,70935412.16
result.230,0.383258154,0.002033784,0.014741842,1.524146326,74.33026727,7.610110688,0.006263365,0.017300663,0.019260458,0.677576011,65231063.67
result.231,0.646704039,0.003407143,0.272020931,0.115626687,53.15631595,4.087915844,0.004675125,0.008467533,0.036508895,0.746359346,74465267.25
result.232,0.194854374,0.004421891,0.070450474,1.938365213,89.37835649,1.391496454,0.002631532,0.020088826,0.008117855,0.65677698,63788482.79
result.233,0.47546208,0.000313384,0.174315931,1.742626791,85.20142429,1.784003535,0.002355404,0.006243301,0.025109648,0.659684287,74991096.16
result.234,0.721562644,0.002945043,0.220689096,0.201257269,33.49709127,2.839929403,0.009779366,0.005723234,0.045070454,0.686828308,74465267.25
result.235,0.539697025,0.001716428,0.187603935,1.464164053,86.35532277,1.660259743,0.004509905,0.007757627,0.03055354,0.605119376,53550225.95
result.236,0.358221372,0.004242085,0.078042672,0.111599226,38.47620999,8.282723063,0.00118416,0.015417212,0.040284556,0.228738514,74465267.25
result.237,0.756677714,0.003531257,0.17940146,1.441659311,85.87695962,0.803888053,0.00415876,0.005599957,0.028812313,0.483589272,63645054.46
result.238,0.683485177,0.002202735,0.14280055,0.256035248,85.30362679,6.810613041,0.004180408,0.020396747,0.012811231,0.940900234,74465267.25
result.239,0.626606649,0.001645042,0.199969059,0.310908132,75.21116141,8.018842176,0.004662692,0.017157886,0.048094119,0.790905879,74465267.25
result.240,0.586626032,0.000381595,0.116857006,1.741333219,94.48516054,1.147841003,0.008773829,0.022544284,0.037631859,0.594044819,66316157.14
result.241,0.688270366,0.004469533,0.231472478,0.771725286,47.23641746,0.771946244,0.00923855,0.006840947,0.02462497,0.218286026,69007690.5
result.242,0.697049885,0.004783308,0.225289388,1.904330713,88.57247898,3.009927,0.004129146,0.015244062,0.001155178,0.756062468,63405599.18
result.243,0.669188311,0.002202734,0.043619344,0.448004192,60.91287477,1.310705975,0.0041136,0.019433826,0.01121767,0.55607232,67051526.76
result.244,0.135197951,0.002705537,0.015153051,0.149424334,85.94658682,5.44484446,0.002471364,0.021325659,0.045298722,0.384229771,71736974.09
result.245,0.599176478,0.002794706,0.063005678,1.649892687,54.12637258,3.421390953,0.007011415,0.024899058,0.042286822,0.816225033,63257399.1
result.246,0.506836929,0.001628953,0.292236185,0.368772583,97.32302101,8.358033859,0.002667773,0.011862298,0.036377688,0.735397906,74465267.25
result.247,0.551247615,0.004928457,0.17024353,1.975874745,57.86375977,9.252621614,0.001488955,0.013644646,0.030122714,0.527608497,64409135.63
result.248,0.504172967,0.002193644,0.23284918,1.71253675,50.81848754,1.473002933,0.006667757,0.007061617,0.044216497,0.33599918,58841819.05
result.249,0.796571085,0.003503356,0.233112646,1.158215387,99.98433065,2.814749499,0.003163037,0.013745486,0.013751953,0.476611081,73313754.5
result.250,0.101829227,0.004645258,0.054662418,0.511356598,70.24882054,3.941903613,0.009571469,0.024759315,0.029453099,0.785161568,67719964.66
result.251,0.766388615,0.000706847,0.299428878,0.327081163,68.5835425,4.900544564,0.000197569,0.020836505,0.047070915,0.28836921,74465267.25
result.252,0.323641251,0.001153435,0.236646509,0.102820469,59.13251685,5.406306645,0.00160447,0.020388615,0.00720771,0.513286254,74465267.25
result.253,0.314341397,0.003999586,0.283701881,1.465399128,97.13644631,5.169973705,0.005813418,0.012460454,0.017719112,0.350652415,65482329.11
result.254,0.272693084,0.002744289,0.060456242,1.635666165,98.41618815,5.657141709,0.006626087,0.024044283,0.001378017,0.533498045,67221334.69
result.255,0.531050272,0.000118666,0.075995272,0.653691415,91.30998725,9.949494997,0.005882309,0.014513163,0.014690045,0.777429356,59460536.65
result.256,0.692653613,0.004746481,0.044875001,1.295942926,56.26012428,5.113779215,0.005997746,0.007935718,0.015073621,0.377693166,61499620.06
result.257,0.292786845,0.002234198,0.298534522,1.343079643,26.70945641,4.87277737,0.001157412,0.023328662,0.015168043,0.958158178,48200938.37
result.258,0.239583301,0.000916989,0.253999261,0.165880764,94.16548407,1.238498098,0.008919263,0.014164338,0.047198624,0.887240438,74465267.25
result.259,0.067485806,0.000251987,0.089142987,0.726236124,90.56497116,9.430698592,0.007955536,0.005620392,0.009347865,0.781943493,63796348.88
result.260,0.094030533,0.000806751,0.054446044,0.580688839,33.99782388,0.969618936,0.005758504,0.010998034,0.006786712,0.370890374,64618659.65
result.261,0.155515076,0.001584,0.283184748,1.562548984,56.9475935,2.718382573,0.005394548,0.016055432,0.015134259,0.847766803,51663712.33
result.262,0.227921091,0.001727002,0.229531311,1.202788172,89.38081209,9.541886166,0.00486608,0.015852004,0.049838737,0.583133577,63702441.53
result.263,0.194549521,0.001713028,0.010190886,0.483256519,24.90733672,4.025303732,0.005963169,0.011382675,0.035410766,0.397252442,65005078.16
result.264,0.285172355,0.002757755,0.217573224,1.36521733,83.57045114,0.25556807,0.009368446,0.014261209,0.012130634,0.517482974,62713229.06
result.265,0.13656135,0.001117423,0.13240874,1.973373567,27.23496344,2.947645734,0.002454698,0.007908675,0.038813665,0.84700206,66783067.9
result.266,0.341415107,0.001646627,0.093578283,1.839711015,69.5151313,3.659053548,0.000150219,0.00751851,0.045476168,0.243095392,63369272.28
result.267,0.302559695,0.001605007,0.080358699,1.166449661,40.57769118,7.258780187,0.004872863,0.007001105,0.005761449,0.220804041,61626768.49
result.268,0.76414948,0.003148172,0.168767151,1.891127724,51.19638838,3.645461258,0.009244292,0.018615114,0.039051897,0.435920323,66703160.85
result.269,0.629361594,0.000488383,0.282823352,1.422428294,77.97898196,8.228007317,0.001207948,0.011452157,0.045594353,0.696679148,64646634.79
result.270,0.690504832,0.003923685,0.21432815,1.639466272,79.87567378,9.973609854,0.00327426,0.019859976,0.017135196,0.737308503,66592608.79
result.271,0.399092756,0.002396076,0.076917667,0.927324542,84.78171434,8.984439337,0.009946669,0.007854959,0.046827822,0.653020717,58483551.03
result.272,0.373687749,0.00173891,0.29761777,1.343384429,64.47037077,0.401236232,0.009911175,0.012677158,0.02966354,0.583759004,60309467.32
result.273,0.538472501,0.000205542,0.044179134,1.05208557,70.15658526,8.178815511,0.009808062,0.006118094,0.02472373,0.552515777,64781688.2
result.274,0.572072474,0.001038879,0.017444014,0.238983735,27.23692495,4.207362222,0.000354281,0.013744306,0.030241155,0.409557232,67449004.96
result.275,0.64714923,0.002676167,0.161254454,1.372798979,21.33607361,0.308806743,0.006517261,0.010135542,0.024242734,0.968455522,42534293.38
result.276,0.411392257,0.002332988,0.199823339,1.089007165,91.50350329,5.092358861,0.007450069,0.009551752,0.004375333,0.613665254,59451332.06
result.277,0.361249647,0.003666055,0.019907212,0.310853863,22.79208267,9.14878263,0.004867622,0.024188301,0.030029523,0.811010994,68849837.02
result.278,0.359987615,0.001758067,0.039842508,1.458526198,26.90808248,4.639414812,0.000357474,0.007714875,0.047357716,0.264359238,63757801.26
result.279,0.671597385,0.003613353,0.100674956,1.892550107,78.29606337,4.412670986,0.006334662,0.008676369,0.01220349,0.334105922,61397893.73
result.280,0.468511597,0.000500216,0.211443291,0.843392202,87.98448948,2.611429933,0.008792855,0.016666277,0.042071837,0.742252254,59593853.37
result.281,0.330318028,0.004605522,0.06492225,0.372565135,34.54164466,2.327643281,0.009221838,0.006094902,0.039411478,0.214210471,68619357.83
result.282,0.366574817,0.004644948,0.215498205,0.927387853,23.72433044,1.020783761,0.009868051,0.02377522,0.015191678,0.23989895,69335246.64
result.283,0.756509424,0.002740119,0.024500064,0.980677413,78.98162883,0.428528631,0.004962056,0.019384519,0.035104289,0.874119953,61914343.09
result.284,0.180112336,0.003845832,0.261858417,0.889078295,64.57858972,5.429135159,0.002563786,0.0173407,0.006106215,0.302927195,68133167.62
result.285,0.07422442,0.00219791,0.066195278,0.49259724,92.07283622,4.462013605,0.009918632,0.013095359,0.024560425,0.417090195,64993437.57
result.286,0.440094889,0.004959908,0.210812301,1.209203862,26.48497889,0.899477229,0.00677774,0.015587772,0.036703717,0.87312818,58208400.38
result.287,0.119950847,0.000137407,0.230821262,0.947007067,45.48652845,5.94081771,0.007894389,0.016970112,0.001719469,0.441504339,66288674.68
result.288,0.393568549,9.32E-05,0.262100158,1.035098597,29.9005289,1.032515989,0.000901701,0.015925337,0.002973855,0.901176553,74243915.24
result.289,0.226982814,0.004837865,0.299614151,1.202316174,89.98693896,9.130157329,0.009957452,0.014867789,0.002127836,0.283683881,67607500.02
result.290,0.440110944,0.004088647,0.200225778,1.256551787,58.84730237,4.565012235,0.006945878,0.021394992,0.0379446,0.315155753,68858989.35
result.291,0.760791039,0.00143005,0.098480404,0.549381745,97.58462505,9.630096485,0.006693614,0.022628334,0.024360873,0.221587832,71468122.37
result.292,0.050719698,0.002525105,0.088444699,0.483537434,20.86611396,8.681494096,0.009817251,0.010663305,0.0448824,0.878063161,58740463.66
result.293,0.540422479,0.00373418,0.046470011,0.183339363,91.52174242,6.929520119,0.008916305,0.00855623,0.034962368,0.612998494,73245176.41
result.294,0.585663819,0.001604185,0.027303268,1.103237355,88.17038253,3.992731621,0.009438289,0.006036532,0.038781022,0.724037426,50002041.11
result.295,0.311594885,0.002793734,0.088553562,0.421700201,86.52558424,8.19453164,0.001963687,0.020812836,0.019954878,0.958432427,70342259.72
result.296,0.439310947,0.000450201,0.041346308,1.278725539,97.8336782,2.660575668,0.003433437,0.007395288,0.004816569,0.858686263,55318322.8
result.297,0.72646492,0.003697864,0.231523135,0.987873292,96.05571371,4.450059496,0.005847835,0.008300281,0.030919592,0.895004027,70832269.71
result.298,0.40748346,0.004159641,0.074664455,1.65554073,44.45416924,9.550399118,0.006828723,0.017512686,0.009163442,0.739453535,60610773.72
result.299,0.337058112,0.003600324,0.147040312,0.767465788,55.4935183,4.678075471,0.008277246,0.013968029,0.047161955,0.478199621,65469478.21
result.300,0.435187667,0.001006044,0.064674285,0.346115255,54.93151311,3.945681662,0.00616526,0.021869667,0.033727334,0.621781013,66688125.31
result.301,0.418575214,0.002928524,0.021790254,1.944858045,34.11262034,6.277880266,0.008551269,0.010270405,0.01366303,0.25690974,65015391.12
result.302,0.605408515,0.000375413,0.028989679,1.470034684,23.78487796,9.563940821,0.005973369,0.021631549,0.01158127,0.900046595,59461884.29
result.303,0.484241684,0.002861627,0.29731183,1.850486242,65.15865123,7.659095233,0.004987142,0.016944728,0.01496974,0.420174701,66775837.57
result.304,0.67435938,0.003475819,0.023212148,0.92363529,89.15054731,6.618975917,0.002160045,0.014694371,0.017018696,0.581120601,65435096.73
result.305,0.784395843,0.002750049,0.092364902,1.216047103,77.14738101,0.914808677,0.001953456,0.02300787,0.004750651,0.514816643,67291309.45
result.306,0.395093286,0.001711796,0.039813039,1.875953005,90.47103098,1.671584092,0.00224461,0.009654192,0.003781412,0.296846622,64484343.17
result.307,0.081685735,0.000106047,0.104175888,1.266985739,87.55169213,3.468036222,0.006791146,0.01852974,0.036896729,0.465147014,66590070.09
result.308,0.125742458,0.000941332,0.296406257,1.237600464,67.51196902,1.909372929,0.003912408,0.01329264,0.033660901,0.732506546,59980268.13
result.309,0.121624435,0.002786918,0.237688843,1.57086905,73.87816906,4.524051131,0.004466328,0.021540896,0.003204222,0.312616917,68379572
result.310,0.571136285,0.003958504,0.261020377,0.596246019,67.03456692,5.433720164,0.003831754,0.023517429,0.01078207,0.852170485,74427653.83
result.311,0.335595514,0.001122707,0.060352886,1.553245835,54.52312851,8.397873786,0.0055479,0.010567217,0.020214241,0.767565789,57245378.73
result.312,0.441089524,0.001426053,0.213436165,0.281032359,72.99935201,6.911503805,0.00383598,0.024558738,0.019242645,0.355284321,74465267.25
result.313,0.507900926,0.000296745,0.240924587,0.831929263,32.89014298,7.605887583,0.006170472,0.012151938,0.042766386,0.469411917,64066989.26
result.314,0.24264815,0.003527663,0.250414027,1.657352445,40.28368613,1.313951291,0.004311501,0.00927596,0.045656033,0.880761541,47690078.36
result.315,0.246851184,0.000560485,0.214069988,1.597595519,65.15068211,0.336965853,0.002190105,0.018711038,0.006644626,0.951189726,56043278.11
result.316,0.132388167,0.000540814,0.093190232,0.590272354,66.96951978,1.108137672,0.001572544,0.017435469,0.001159626,0.406163974,66634944.66
